"AGE","SEX","TNM_N_cat","TNM_T_cat","rectum_cea_cat","no_metastasis","metastasis","risk_level"
18,"2","N1","T3","Negative/normal; within normal limits",0.9549,0.0451,"LOW"
19,"2","N1","T3","Negative/normal; within normal limits",0.9545,0.0455,"LOW"
20,"2","N1","T3","Negative/normal; within normal limits",0.954,0.046,"LOW"
21,"2","N1","T3","Negative/normal; within normal limits",0.9533,0.0467,"LOW"
22,"2","N1","T3","Negative/normal; within normal limits",0.952,0.048,"LOW"
23,"2","N1","T3","Negative/normal; within normal limits",0.9503,0.0497,"LOW"
24,"2","N1","T3","Negative/normal; within normal limits",0.946,0.054,"LOW"
25,"2","N1","T3","Negative/normal; within normal limits",0.9473,0.0527,"LOW"
26,"2","N1","T3","Negative/normal; within normal limits",0.9455,0.0545,"LOW"
27,"2","N1","T3","Negative/normal; within normal limits",0.9431,0.0569,"LOW"
28,"2","N1","T3","Negative/normal; within normal limits",0.9421,0.0579,"LOW"
29,"2","N1","T3","Negative/normal; within normal limits",0.9387,0.0613,"LOW"
30,"2","N1","T3","Negative/normal; within normal limits",0.9359,0.0641,"LOW"
31,"2","N1","T3","Negative/normal; within normal limits",0.932,0.068,"LOW"
32,"2","N1","T3","Negative/normal; within normal limits",0.922,0.078,"LOW"
33,"2","N1","T3","Negative/normal; within normal limits",0.9275,0.0725,"LOW"
34,"2","N1","T3","Negative/normal; within normal limits",0.9219,0.0781,"LOW"
35,"2","N1","T3","Negative/normal; within normal limits",0.9095,0.0905,"LOW"
36,"2","N1","T3","Negative/normal; within normal limits",0.9036,0.0964,"LOW"
37,"2","N1","T3","Negative/normal; within normal limits",0.904,0.096,"LOW"
38,"2","N1","T3","Negative/normal; within normal limits",0.9059,0.0941,"LOW"
39,"2","N1","T3","Negative/normal; within normal limits",0.9102,0.0898,"LOW"
40,"2","N1","T3","Negative/normal; within normal limits",0.9058,0.0942,"LOW"
41,"2","N1","T3","Negative/normal; within normal limits",0.9174,0.0826,"LOW"
42,"2","N1","T3","Negative/normal; within normal limits",0.9265,0.0735,"LOW"
43,"2","N1","T3","Negative/normal; within normal limits",0.9274,0.0726,"LOW"
44,"2","N1","T3","Negative/normal; within normal limits",0.9198,0.0802,"LOW"
45,"2","N1","T3","Negative/normal; within normal limits",0.926,0.074,"LOW"
46,"2","N1","T3","Negative/normal; within normal limits",0.9262,0.0738,"LOW"
47,"2","N1","T3","Negative/normal; within normal limits",0.9241,0.0759,"LOW"
48,"2","N1","T3","Negative/normal; within normal limits",0.9262,0.0738,"LOW"
49,"2","N1","T3","Negative/normal; within normal limits",0.9266,0.0734,"LOW"
50,"2","N1","T3","Negative/normal; within normal limits",0.93,0.07,"LOW"
51,"2","N1","T3","Negative/normal; within normal limits",0.9314,0.0686,"LOW"
52,"2","N1","T3","Negative/normal; within normal limits",0.9253,0.0747,"LOW"
53,"2","N1","T3","Negative/normal; within normal limits",0.9293,0.0707,"LOW"
54,"2","N1","T3","Negative/normal; within normal limits",0.9301,0.0699,"LOW"
55,"2","N1","T3","Negative/normal; within normal limits",0.928,0.072,"LOW"
56,"2","N1","T3","Negative/normal; within normal limits",0.931,0.069,"LOW"
57,"2","N1","T3","Negative/normal; within normal limits",0.9326,0.0674,"LOW"
58,"2","N1","T3","Negative/normal; within normal limits",0.9305,0.0695,"LOW"
59,"2","N1","T3","Negative/normal; within normal limits",0.9345,0.0655,"LOW"
60,"2","N1","T3","Negative/normal; within normal limits",0.9339,0.0661,"LOW"
61,"2","N1","T3","Negative/normal; within normal limits",0.9346,0.0654,"LOW"
62,"2","N1","T3","Negative/normal; within normal limits",0.933,0.067,"LOW"
63,"2","N1","T3","Negative/normal; within normal limits",0.9353,0.0647,"LOW"
64,"2","N1","T3","Negative/normal; within normal limits",0.9345,0.0655,"LOW"
65,"2","N1","T3","Negative/normal; within normal limits",0.9332,0.0668,"LOW"
66,"2","N1","T3","Negative/normal; within normal limits",0.9321,0.0679,"LOW"
67,"2","N1","T3","Negative/normal; within normal limits",0.9282,0.0718,"LOW"
68,"2","N1","T3","Negative/normal; within normal limits",0.9319,0.0681,"LOW"
69,"2","N1","T3","Negative/normal; within normal limits",0.9364,0.0636,"LOW"
70,"2","N1","T3","Negative/normal; within normal limits",0.938,0.062,"LOW"
71,"2","N1","T3","Negative/normal; within normal limits",0.9343,0.0657,"LOW"
72,"2","N1","T3","Negative/normal; within normal limits",0.9331,0.0669,"LOW"
73,"2","N1","T3","Negative/normal; within normal limits",0.9299,0.0701,"LOW"
74,"2","N1","T3","Negative/normal; within normal limits",0.9332,0.0668,"LOW"
75,"2","N1","T3","Negative/normal; within normal limits",0.9342,0.0658,"LOW"
76,"2","N1","T3","Negative/normal; within normal limits",0.9372,0.0628,"LOW"
77,"2","N1","T3","Negative/normal; within normal limits",0.9318,0.0682,"LOW"
78,"2","N1","T3","Negative/normal; within normal limits",0.9347,0.0653,"LOW"
79,"2","N1","T3","Negative/normal; within normal limits",0.9353,0.0647,"LOW"
80,"2","N1","T3","Negative/normal; within normal limits",0.9354,0.0646,"LOW"
81,"2","N1","T3","Negative/normal; within normal limits",0.9276,0.0724,"LOW"
82,"2","N1","T3","Negative/normal; within normal limits",0.9326,0.0674,"LOW"
83,"2","N1","T3","Negative/normal; within normal limits",0.9239,0.0761,"LOW"
84,"2","N1","T3","Negative/normal; within normal limits",0.9349,0.0651,"LOW"
85,"2","N1","T3","Negative/normal; within normal limits",0.9331,0.0669,"LOW"
86,"2","N1","T3","Negative/normal; within normal limits",0.9393,0.0607,"LOW"
87,"2","N1","T3","Negative/normal; within normal limits",0.9325,0.0675,"LOW"
88,"2","N1","T3","Negative/normal; within normal limits",0.9289,0.0711,"LOW"
89,"2","N1","T3","Negative/normal; within normal limits",0.9384,0.0616,"LOW"
90,"2","N1","T3","Negative/normal; within normal limits",0.9266,0.0734,"LOW"
91,"2","N1","T3","Negative/normal; within normal limits",0.9266,0.0734,"LOW"
92,"2","N1","T3","Negative/normal; within normal limits",0.9266,0.0734,"LOW"
93,"2","N1","T3","Negative/normal; within normal limits",0.9266,0.0734,"LOW"
94,"2","N1","T3","Negative/normal; within normal limits",0.9266,0.0734,"LOW"
95,"2","N1","T3","Negative/normal; within normal limits",0.9266,0.0734,"LOW"
96,"2","N1","T3","Negative/normal; within normal limits",0.9266,0.0734,"LOW"
97,"2","N1","T3","Negative/normal; within normal limits",0.9266,0.0734,"LOW"
98,"2","N1","T3","Negative/normal; within normal limits",0.9266,0.0734,"LOW"
99,"2","N1","T3","Negative/normal; within normal limits",0.9266,0.0734,"LOW"
0,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
1,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
2,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
3,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
4,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
5,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
6,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
7,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
8,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
9,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
10,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
11,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
12,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
13,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
14,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
15,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
16,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
17,"1","N2","T3","Negative/normal; within normal limits",0.6672,0.3328,"LOW"
18,"1","N2","T3","Negative/normal; within normal limits",0.6668,0.3332,"LOW"
19,"1","N2","T3","Negative/normal; within normal limits",0.6661,0.3339,"LOW"
20,"1","N2","T3","Negative/normal; within normal limits",0.6636,0.3364,"LOW"
21,"1","N2","T3","Negative/normal; within normal limits",0.684,0.316,"LOW"
22,"1","N2","T3","Negative/normal; within normal limits",0.7614,0.2386,"LOW"
23,"1","N2","T3","Negative/normal; within normal limits",0.847,0.153,"LOW"
24,"1","N2","T3","Negative/normal; within normal limits",0.8598,0.1402,"LOW"
25,"1","N2","T3","Negative/normal; within normal limits",0.8624,0.1376,"LOW"
26,"1","N2","T3","Negative/normal; within normal limits",0.8587,0.1413,"LOW"
27,"1","N2","T3","Negative/normal; within normal limits",0.8587,0.1413,"LOW"
28,"1","N2","T3","Negative/normal; within normal limits",0.8572,0.1428,"LOW"
29,"1","N2","T3","Negative/normal; within normal limits",0.856,0.144,"LOW"
30,"1","N2","T3","Negative/normal; within normal limits",0.8466,0.1534,"LOW"
31,"1","N2","T3","Negative/normal; within normal limits",0.8162,0.1838,"LOW"
32,"1","N2","T3","Negative/normal; within normal limits",0.7986,0.2014,"LOW"
33,"1","N2","T3","Negative/normal; within normal limits",0.8303,0.1697,"LOW"
34,"1","N2","T3","Negative/normal; within normal limits",0.8227,0.1773,"LOW"
35,"1","N2","T3","Negative/normal; within normal limits",0.829,0.171,"LOW"
36,"1","N2","T3","Negative/normal; within normal limits",0.8147,0.1853,"LOW"
37,"1","N2","T3","Negative/normal; within normal limits",0.8021,0.1979,"LOW"
38,"1","N2","T3","Negative/normal; within normal limits",0.8291,0.1709,"LOW"
39,"1","N2","T3","Negative/normal; within normal limits",0.8474,0.1526,"LOW"
40,"1","N2","T3","Negative/normal; within normal limits",0.8429,0.1571,"LOW"
41,"1","N2","T3","Negative/normal; within normal limits",0.8417,0.1583,"LOW"
42,"1","N2","T3","Negative/normal; within normal limits",0.8454,0.1546,"LOW"
43,"1","N2","T3","Negative/normal; within normal limits",0.8361,0.1639,"LOW"
44,"1","N2","T3","Negative/normal; within normal limits",0.8481,0.1519,"LOW"
45,"1","N2","T3","Negative/normal; within normal limits",0.8388,0.1612,"LOW"
46,"1","N2","T3","Negative/normal; within normal limits",0.8362,0.1638,"LOW"
47,"1","N2","T3","Negative/normal; within normal limits",0.8406,0.1594,"LOW"
48,"1","N2","T3","Negative/normal; within normal limits",0.8533,0.1467,"LOW"
49,"1","N2","T3","Negative/normal; within normal limits",0.8452,0.1548,"LOW"
50,"1","N2","T3","Negative/normal; within normal limits",0.8496,0.1504,"LOW"
51,"1","N2","T3","Negative/normal; within normal limits",0.8455,0.1545,"LOW"
52,"1","N2","T3","Negative/normal; within normal limits",0.8468,0.1532,"LOW"
53,"1","N2","T3","Negative/normal; within normal limits",0.8423,0.1577,"LOW"
54,"1","N2","T3","Negative/normal; within normal limits",0.8414,0.1586,"LOW"
55,"1","N2","T3","Negative/normal; within normal limits",0.8412,0.1588,"LOW"
56,"1","N2","T3","Negative/normal; within normal limits",0.8307,0.1693,"LOW"
57,"1","N2","T3","Negative/normal; within normal limits",0.8495,0.1505,"LOW"
58,"1","N2","T3","Negative/normal; within normal limits",0.8417,0.1583,"LOW"
59,"1","N2","T3","Negative/normal; within normal limits",0.8499,0.1501,"LOW"
60,"1","N2","T3","Negative/normal; within normal limits",0.8538,0.1462,"LOW"
61,"1","N2","T3","Negative/normal; within normal limits",0.8552,0.1448,"LOW"
62,"1","N2","T3","Negative/normal; within normal limits",0.8578,0.1422,"LOW"
63,"1","N2","T3","Negative/normal; within normal limits",0.8555,0.1445,"LOW"
64,"1","N2","T3","Negative/normal; within normal limits",0.8541,0.1459,"LOW"
65,"1","N2","T3","Negative/normal; within normal limits",0.8526,0.1474,"LOW"
66,"1","N2","T3","Negative/normal; within normal limits",0.8556,0.1444,"LOW"
67,"1","N2","T3","Negative/normal; within normal limits",0.857,0.143,"LOW"
68,"1","N2","T3","Negative/normal; within normal limits",0.8498,0.1502,"LOW"
69,"1","N2","T3","Negative/normal; within normal limits",0.8445,0.1555,"LOW"
70,"1","N2","T3","Negative/normal; within normal limits",0.8462,0.1538,"LOW"
71,"1","N2","T3","Negative/normal; within normal limits",0.8472,0.1528,"LOW"
72,"1","N2","T3","Negative/normal; within normal limits",0.8501,0.1499,"LOW"
73,"1","N2","T3","Negative/normal; within normal limits",0.8443,0.1557,"LOW"
74,"1","N2","T3","Negative/normal; within normal limits",0.846,0.154,"LOW"
75,"1","N2","T3","Negative/normal; within normal limits",0.8296,0.1704,"LOW"
76,"1","N2","T3","Negative/normal; within normal limits",0.8348,0.1652,"LOW"
77,"1","N2","T3","Negative/normal; within normal limits",0.8314,0.1686,"LOW"
78,"1","N2","T3","Negative/normal; within normal limits",0.8408,0.1592,"LOW"
79,"1","N2","T3","Negative/normal; within normal limits",0.8517,0.1483,"LOW"
80,"1","N2","T3","Negative/normal; within normal limits",0.8698,0.1302,"LOW"
81,"1","N2","T3","Negative/normal; within normal limits",0.8753,0.1247,"LOW"
82,"1","N2","T3","Negative/normal; within normal limits",0.8796,0.1204,"LOW"
83,"1","N2","T3","Negative/normal; within normal limits",0.8843,0.1157,"LOW"
84,"1","N2","T3","Negative/normal; within normal limits",0.8871,0.1129,"LOW"
85,"1","N2","T3","Negative/normal; within normal limits",0.8863,0.1137,"LOW"
